item_url,ts,platform,top_buy_avg,buy_count,top_sell_avg,sell_count,error
hystrix_prime_blueprint,2025-09-01T02:04:00+00:00,pc,,0.0,4.667,10.0,
hystrix_prime_receiver,2025-09-01T02:04:00+00:00,pc,8.333,4.0,12.333,10.0,
hystrix_prime_set,2025-09-01T02:04:01+00:00,pc,14.0,3.0,28.333,24.0,
inaros_prime_blueprint,2025-09-01T02:04:02+00:00,pc,,0.0,5.0,23.0,
inaros_prime_chassis_blueprint,2025-09-01T02:04:03+00:00,pc,2.0,1.0,4.667,25.0,
inaros_prime_neuroptics_blueprint,2025-09-01T02:04:03+00:00,pc,27.0,13.0,37.667,13.0,
inaros_prime_set,2025-09-01T02:04:04+00:00,pc,43.667,12.0,60.0,49.0,
inaros_prime_systems_blueprint,2025-09-01T02:04:05+00:00,pc,2.0,1.0,5.0,20.0,
ivara_prime_blueprint,2025-09-01T02:04:06+00:00,pc,3.667,4.0,6.333,25.0,
ivara_prime_chassis_blueprint,2025-09-01T02:04:07+00:00,pc,23.333,7.0,28.667,17.0,
ivara_prime_neuroptics_blueprint,2025-09-01T02:04:08+00:00,pc,2.5,2.0,4.667,24.0,
ivara_prime_set,2025-09-01T02:04:08+00:00,pc,51.667,12.0,58.333,54.0,
ivara_prime_systems_blueprint,2025-09-01T02:04:09+00:00,pc,4.333,3.0,8.333,21.0,
karyst_prime_blade,2025-09-01T02:04:10+00:00,pc,10.0,4.0,18.667,6.0,
karyst_prime_blueprint,2025-09-01T02:04:11+00:00,pc,3.0,2.0,6.0,8.0,
karyst_prime_handle,2025-09-01T02:04:12+00:00,pc,,0.0,4.333,7.0,
karyst_prime_set,2025-09-01T02:04:12+00:00,pc,12.0,2.0,30.0,25.0,
khora_prime_blueprint,2025-09-01T02:04:13+00:00,pc,22.333,6.0,29.333,14.0,
khora_prime_chassis_blueprint,2025-09-01T02:04:14+00:00,pc,6.333,3.0,5.0,37.0,
khora_prime_neuroptics_blueprint,2025-09-01T02:04:15+00:00,pc,27.0,15.0,32.333,14.0,
khora_prime_set,2025-09-01T02:04:16+00:00,pc,72.0,19.0,79.333,51.0,
khora_prime_systems_blueprint,2025-09-01T02:04:16+00:00,pc,2.0,1.0,4.333,23.0,
knell_prime_barrel,2025-09-01T02:04:17+00:00,pc,20.333,5.0,30.0,8.0,
knell_prime_blueprint,2025-09-01T02:04:18+00:00,pc,,0.0,4.0,12.0,
knell_prime_receiver,2025-09-01T02:04:19+00:00,pc,2.0,1.0,4.667,11.0,
knell_prime_set,2025-09-01T02:04:20+00:00,pc,21.0,4.0,35.0,28.0,
kogake_prime_blueprint,2025-09-01T02:04:20+00:00,pc,,0.0,6.333,9.0,
kogake_prime_boot,2025-09-01T02:04:21+00:00,pc,,0.0,4.667,9.0,
kogake_prime_gauntlet,2025-09-01T02:04:22+00:00,pc,15.0,8.0,21.0,7.0,
kogake_prime_set,2025-09-01T02:04:23+00:00,pc,58.0,3.0,81.0,12.0,
kompressa_prime_barrel,2025-09-01T02:04:23+00:00,pc,7.0,1.0,9.0,22.0,
kompressa_prime_blueprint,2025-09-01T02:04:24+00:00,pc,,0.0,5.0,11.0,
kompressa_prime_reciever,2025-09-01T02:04:25+00:00,pc,5.0,1.0,9.333,22.0,
kompressa_prime_set,2025-09-01T02:04:26+00:00,pc,17.0,4.0,29.0,49.0,
kronen_prime_blade,2025-09-01T02:04:27+00:00,pc,20.667,7.0,27.0,13.0,
kronen_prime_blueprint,2025-09-01T02:04:27+00:00,pc,,0.0,3.0,17.0,
kronen_prime_handle,2025-09-01T02:04:28+00:00,pc,5.0,2.0,11.667,9.0,
kronen_prime_set,2025-09-01T02:04:29+00:00,pc,73.333,5.0,101.667,17.0,
larkspur_prime_barrel,2025-09-01T02:04:29+00:00,pc,12.0,1.0,18.0,9.0,
larkspur_prime_blueprint,2025-09-01T02:04:30+00:00,pc,,0.0,7.333,6.0,
larkspur_prime_receiver,2025-09-01T02:04:31+00:00,pc,2.0,2.0,5.0,16.0,
larkspur_prime_set,2025-09-01T02:04:32+00:00,pc,21.667,5.0,30.0,21.0,
larkspur_prime_stock,2025-09-01T02:04:32+00:00,pc,2.0,1.0,3.333,9.0,
latron_prime_barrel,2025-09-01T02:04:33+00:00,pc,10.0,1.0,16.667,13.0,
latron_prime_blueprint,2025-09-01T02:04:34+00:00,pc,12.5,2.0,26.667,9.0,
latron_prime_receiver,2025-09-01T02:04:35+00:00,pc,,0.0,15.0,17.0,
latron_prime_set,2025-09-01T02:04:35+00:00,pc,81.667,9.0,93.333,23.0,
latron_prime_stock,2025-09-01T02:04:36+00:00,pc,,0.0,17.333,14.0,
lavos_prime_blueprint,2025-09-01T02:04:37+00:00,pc,5.0,1.0,6.0,20.0,
lavos_prime_chassis_blueprint,2025-09-01T02:04:38+00:00,pc,,0.0,4.0,27.0,
lavos_prime_neuroptics_blueprint,2025-09-01T02:04:39+00:00,pc,2.0,1.0,3.0,39.0,
lavos_prime_set,2025-09-01T02:04:40+00:00,pc,21.333,9.0,27.333,73.0,
lavos_prime_systems_blueprint,2025-09-01T02:04:40+00:00,pc,6.667,7.0,9.667,25.0,
lex_prime_barrel,2025-09-01T02:04:41+00:00,pc,,0.0,3.0,13.0,
lex_prime_blueprint,2025-09-01T02:04:42+00:00,pc,,0.0,1.667,15.0,
lex_prime_receiver,2025-09-01T02:04:43+00:00,pc,,0.0,3.0,11.0,
lex_prime_set,2025-09-01T02:04:43+00:00,pc,1.667,3.0,7.333,34.0,
limbo_prime_blueprint,2025-09-01T02:04:44+00:00,pc,3.0,1.0,10.0,14.0,
limbo_prime_chassis_blueprint,2025-09-01T02:04:45+00:00,pc,37.0,17.0,46.0,13.0,
limbo_prime_neuroptics_blueprint,2025-09-01T02:04:46+00:00,pc,15.0,7.0,23.333,11.0,
limbo_prime_set,2025-09-01T02:04:46+00:00,pc,80.333,10.0,98.0,15.0,
limbo_prime_systems_blueprint,2025-09-01T02:04:47+00:00,pc,,0.0,4.333,24.0,
loki_prime_blueprint,2025-09-01T02:04:48+00:00,pc,6.0,1.0,8.333,16.0,
loki_prime_chassis_blueprint,2025-09-01T02:04:48+00:00,pc,12.667,3.0,18.333,10.0,
loki_prime_neuroptics_blueprint,2025-09-01T02:04:49+00:00,pc,8.667,4.0,18.0,16.0,
loki_prime_set,2025-09-01T02:04:50+00:00,pc,71.0,11.0,79.667,28.0,
loki_prime_systems_blueprint,2025-09-01T02:04:51+00:00,pc,20.0,3.0,30.333,16.0,
mag_prime_blueprint,2025-09-01T02:04:51+00:00,pc,31.667,8.0,41.667,11.0,
mag_prime_chassis_blueprint,2025-09-01T02:04:52+00:00,pc,5.0,1.0,10.0,16.0,
mag_prime_neuroptics_blueprint,2025-09-01T02:04:53+00:00,pc,8.0,3.0,13.667,17.0,
mag_prime_set,2025-09-01T02:04:53+00:00,pc,83.0,21.0,91.0,40.0,
mag_prime_systems_blueprint,2025-09-01T02:04:55+00:00,pc,12.333,6.0,14.667,19.0,
magnus_prime_barrel,2025-09-01T02:04:55+00:00,pc,17.333,5.0,29.333,5.0,
magnus_prime_blueprint,2025-09-01T02:04:56+00:00,pc,7.0,1.0,7.333,7.0,
magnus_prime_receiver,2025-09-01T02:04:57+00:00,pc,,0.0,4.333,11.0,
magnus_prime_set,2025-09-01T02:04:57+00:00,pc,32.0,8.0,51.333,21.0,
masseter_prime_blade,2025-09-01T02:04:58+00:00,pc,5.667,6.0,6.0,16.0,
masseter_prime_blueprint,2025-09-01T02:04:59+00:00,pc,1.667,5.0,2.0,30.0,
masseter_prime_handle,2025-09-01T02:05:00+00:00,pc,,0.0,1.0,21.0,
masseter_prime_set,2025-09-01T02:05:01+00:00,pc,10.0,9.0,7.0,61.0,
mesa_prime_blueprint,2025-09-01T02:05:02+00:00,pc,4.0,2.0,5.333,33.0,
mesa_prime_chassis_blueprint,2025-09-01T02:05:03+00:00,pc,4.667,3.0,4.333,32.0,
mesa_prime_neuroptics_blueprint,2025-09-01T02:05:04+00:00,pc,23.0,8.0,36.0,11.0,
mesa_prime_set,2025-09-01T02:05:05+00:00,pc,66.667,9.0,77.667,53.0,
mesa_prime_systems_blueprint,2025-09-01T02:05:06+00:00,pc,18.667,4.0,19.333,19.0,
mirage_prime_blueprint,2025-09-01T02:05:07+00:00,pc,25.0,6.0,40.0,13.0,
mirage_prime_chassis_blueprint,2025-09-01T02:05:08+00:00,pc,6.0,1.0,9.667,21.0,
mirage_prime_neuroptics_blueprint,2025-09-01T02:05:08+00:00,pc,5.0,1.0,6.667,23.0,
mirage_prime_set,2025-09-01T02:05:09+00:00,pc,71.333,19.0,83.333,42.0,
mirage_prime_systems_blueprint,2025-09-01T02:05:10+00:00,pc,6.0,2.0,18.667,17.0,
nagantaka_prime_barrel,2025-09-01T02:05:11+00:00,pc,5.0,2.0,17.0,4.0,
nagantaka_prime_blueprint,2025-09-01T02:05:12+00:00,pc,5.0,2.0,17.0,12.0,
nagantaka_prime_receiver,2025-09-01T02:05:13+00:00,pc,2.0,1.0,4.0,14.0,
nagantaka_prime_set,2025-09-01T02:05:14+00:00,pc,20.0,3.0,39.667,26.0,
nagantaka_prime_stock,2025-09-01T02:05:15+00:00,pc,1.0,1.0,8.333,9.0,
nami_skyla_prime_blade,2025-09-01T02:05:16+00:00,pc,20.0,5.0,31.667,6.0,
nami_skyla_prime_blueprint,2025-09-01T02:05:16+00:00,pc,,0.0,6.667,12.0,
nami_skyla_prime_handle,2025-09-01T02:05:17+00:00,pc,4.5,2.0,9.667,11.0,
nami_skyla_prime_set,2025-09-01T02:05:18+00:00,pc,77.5,2.0,119.667,15.0,
nautilus_prime_blueprint,2025-09-01T02:05:19+00:00,pc,6.0,3.0,9.0,27.0,
nautilus_prime_carapace,2025-09-01T02:05:20+00:00,pc,,0.0,2.333,31.0,
nautilus_prime_cerebrum,2025-09-01T02:05:20+00:00,pc,6.667,3.0,19.333,14.0,
nautilus_prime_set,2025-09-01T02:05:21+00:00,pc,30.333,14.0,32.667,66.0,
nautilus_prime_systems,2025-09-01T02:05:22+00:00,pc,2.0,1.0,2.333,30.0,
nekros_prime_blueprint,2025-09-01T02:05:23+00:00,pc,18.333,7.0,29.0,14.0,
nekros_prime_chassis_blueprint,2025-09-01T02:05:24+00:00,pc,5.333,3.0,9.333,20.0,
nekros_prime_neuroptics_blueprint,2025-09-01T02:05:25+00:00,pc,12.0,3.0,20.333,16.0,
nekros_prime_set,2025-09-01T02:05:25+00:00,pc,80.333,20.0,89.0,63.0,
nekros_prime_systems_blueprint,2025-09-01T02:05:26+00:00,pc,17.0,6.0,29.0,20.0,
nezha_prime_blueprint,2025-09-01T02:05:27+00:00,pc,3.0,1.0,7.0,19.0,
nezha_prime_chassis_blueprint,2025-09-01T02:05:28+00:00,pc,20.0,7.0,29.0,14.0,
nezha_prime_neuroptics_blueprint,2025-09-01T02:05:28+00:00,pc,17.0,4.0,35.0,11.0,
nezha_prime_set,2025-09-01T02:05:29+00:00,pc,67.667,14.0,79.667,28.0,
nezha_prime_systems_blueprint,2025-09-01T02:05:30+00:00,pc,2.0,1.0,4.667,24.0,
nidus_prime_blueprint,2025-09-01T02:05:31+00:00,pc,3.0,1.0,5.0,27.0,
nidus_prime_chassis_blueprint,2025-09-01T02:05:32+00:00,pc,13.0,4.0,20.0,15.0,
nidus_prime_neuroptics_blueprint,2025-09-01T02:05:32+00:00,pc,24.333,5.0,37.333,16.0,
nidus_prime_set,2025-09-01T02:05:33+00:00,pc,66.667,20.0,73.333,50.0,
nidus_prime_systems_blueprint,2025-09-01T02:05:34+00:00,pc,3.5,2.0,4.0,24.0,
nikana_prime_blade,2025-09-01T02:05:35+00:00,pc,15.0,1.0,19.333,15.0,
nikana_prime_blueprint,2025-09-01T02:05:36+00:00,pc,2.0,1.0,9.333,19.0,
nikana_prime_hilt,2025-09-01T02:05:36+00:00,pc,27.333,7.0,45.333,8.0,
nikana_prime_set,2025-09-01T02:05:37+00:00,pc,65.0,6.0,88.667,39.0,
ninkondi_prime_blueprint,2025-09-01T02:05:38+00:00,pc,,0.0,5.333,10.0,
ninkondi_prime_chain,2025-09-01T02:05:39+00:00,pc,,0.0,3.0,15.0,
ninkondi_prime_handle,2025-09-01T02:05:39+00:00,pc,9.0,2.0,16.0,8.0,
ninkondi_prime_set,2025-09-01T02:05:40+00:00,pc,32.0,7.0,54.667,30.0,
nova_prime_blueprint,2025-09-01T02:05:41+00:00,pc,12.0,1.0,17.0,22.0,
nova_prime_chassis_blueprint,2025-09-01T02:05:42+00:00,pc,50.333,17.0,72.0,7.0,
nova_prime_neuroptics_blueprint,2025-09-01T02:05:42+00:00,pc,7.5,2.0,14.333,19.0,
nova_prime_set,2025-09-01T02:05:43+00:00,pc,111.333,20.0,121.333,26.0,
nova_prime_systems_blueprint,2025-09-01T02:05:44+00:00,pc,9.0,2.0,14.667,13.0,
nyx_prime_blueprint,2025-09-01T02:05:45+00:00,pc,5.0,1.0,10.0,18.0,
nyx_prime_chassis_blueprint,2025-09-01T02:05:46+00:00,pc,7.0,1.0,8.0,24.0,
nyx_prime_neuroptics_blueprint,2025-09-01T02:05:46+00:00,pc,34.0,7.0,57.0,10.0,
nyx_prime_set,2025-09-01T02:05:47+00:00,pc,82.333,15.0,97.667,33.0,
nyx_prime_systems_blueprint,2025-09-01T02:05:48+00:00,pc,7.0,1.0,8.667,13.0,
oberon_prime_blueprint,2025-09-01T02:05:49+00:00,pc,8.333,5.0,9.333,13.0,
oberon_prime_chassis_blueprint,2025-09-01T02:05:50+00:00,pc,,0.0,8.667,18.0,
oberon_prime_neuroptics_blueprint,2025-09-01T02:05:50+00:00,pc,13.667,4.0,25.667,10.0,
oberon_prime_set,2025-09-01T02:05:51+00:00,pc,61.0,10.0,69.333,48.0,
oberon_prime_systems_blueprint,2025-09-01T02:05:52+00:00,pc,7.0,1.0,11.333,13.0,
octavia_prime_blueprint,2025-09-01T02:05:53+00:00,pc,47.0,15.0,58.667,13.0,
octavia_prime_chassis_blueprint,2025-09-01T02:05:54+00:00,pc,6.0,2.0,10.0,16.0,
octavia_prime_neuroptics_blueprint,2025-09-01T02:05:54+00:00,pc,,0.0,4.333,19.0,
octavia_prime_set,2025-09-01T02:05:55+00:00,pc,80.0,19.0,95.0,30.0,
octavia_prime_systems_blueprint,2025-09-01T02:05:56+00:00,pc,7.5,2.0,7.667,13.0,
odonata_prime_blueprint,2025-09-01T02:05:57+00:00,pc,3.0,1.0,8.0,11.0,
odonata_prime_harness_blueprint,2025-09-01T02:05:57+00:00,pc,,0.0,7.0,15.0,
odonata_prime_set,2025-09-01T02:05:58+00:00,pc,20.0,3.0,39.0,38.0,
odonata_prime_systems_blueprint,2025-09-01T02:05:59+00:00,pc,,0.0,8.0,8.0,
odonata_prime_wings_blueprint,2025-09-01T02:06:00+00:00,pc,,0.0,26.667,6.0,
okina_prime_blade,2025-09-01T02:06:00+00:00,pc,1.5,2.0,3.333,16.0,
okina_prime_blueprint,2025-09-01T02:06:01+00:00,pc,6.333,4.0,8.333,19.0,
okina_prime_handle,2025-09-01T02:06:02+00:00,pc,1.5,2.0,2.667,23.0,
okina_prime_set,2025-09-01T02:06:03+00:00,pc,18.0,3.0,20.0,59.0,
orthos_prime_blade,2025-09-01T02:06:04+00:00,pc,2.0,1.0,3.0,14.0,
orthos_prime_blueprint,2025-09-01T02:06:04+00:00,pc,1.5,2.0,2.333,17.0,
orthos_prime_handle,2025-09-01T02:06:05+00:00,pc,,0.0,2.0,14.0,
orthos_prime_set,2025-09-01T02:06:06+00:00,pc,8.0,8.0,8.333,56.0,
pandero_prime_barrel,2025-09-01T02:06:07+00:00,pc,3.0,1.0,4.333,10.0,
pandero_prime_blueprint,2025-09-01T02:06:08+00:00,pc,2.0,1.0,4.333,7.0,
pandero_prime_receiver,2025-09-01T02:06:08+00:00,pc,12.667,5.0,24.0,7.0,
pandero_prime_set,2025-09-01T02:06:09+00:00,pc,20.5,2.0,34.333,18.0,
pangolin_prime_blade,2025-09-01T02:06:10+00:00,pc,,0.0,5.667,8.0,
pangolin_prime_blueprint,2025-09-01T02:06:11+00:00,pc,5.667,3.0,9.667,11.0,
pangolin_prime_handle,2025-09-01T02:06:11+00:00,pc,3.5,2.0,5.0,9.0,
pangolin_prime_set,2025-09-01T02:06:12+00:00,pc,15.0,3.0,26.667,19.0,
panthera_prime_barrel,2025-09-01T02:06:13+00:00,pc,7.333,3.0,13.333,8.0,
panthera_prime_blueprint,2025-09-01T02:06:13+00:00,pc,,0.0,5.0,8.0,
panthera_prime_receiver,2025-09-01T02:06:14+00:00,pc,8.0,1.0,33.0,4.0,
panthera_prime_set,2025-09-01T02:06:15+00:00,pc,29.333,3.0,53.667,21.0,
panthera_prime_stock,2025-09-01T02:06:16+00:00,pc,,0.0,7.333,8.0,
paris_prime_blueprint,2025-09-01T02:06:16+00:00,pc,,0.0,3.667,9.0,
paris_prime_grip,2025-09-01T02:06:17+00:00,pc,1.667,4.0,2.0,22.0,
paris_prime_lower_limb,2025-09-01T02:06:18+00:00,pc,,0.0,2.667,8.0,
paris_prime_set,2025-09-01T02:06:18+00:00,pc,6.0,8.0,6.0,36.0,
paris_prime_string,2025-09-01T02:06:19+00:00,pc,,0.0,1.333,14.0,
paris_prime_upper_limb,2025-09-01T02:06:20+00:00,pc,1.0,1.0,1.0,14.0,
phantasma_prime_barrel,2025-09-01T02:06:20+00:00,pc,8.667,3.0,17.333,5.0,
phantasma_prime_blueprint,2025-09-01T02:06:21+00:00,pc,1.0,1.0,4.0,18.0,
phantasma_prime_receiver,2025-09-01T02:06:22+00:00,pc,,0.0,6.333,8.0,
phantasma_prime_set,2025-09-01T02:06:23+00:00,pc,26.667,3.0,51.333,21.0,
phantasma_prime_stock,2025-09-01T02:06:23+00:00,pc,12.5,2.0,20.667,8.0,
protea_prime_blueprint,2025-09-01T02:06:24+00:00,pc,,0.0,1.667,43.0,
protea_prime_chassis_blueprint,2025-09-01T02:06:25+00:00,pc,14.333,10.0,19.0,20.0,
protea_prime_neuroptics_blueprint,2025-09-01T02:06:26+00:00,pc,2.0,2.0,2.0,50.0,
protea_prime_set,2025-09-01T02:06:27+00:00,pc,29.333,10.0,32.333,70.0,
protea_prime_systems_blueprint,2025-09-01T02:06:28+00:00,pc,6.333,6.0,10.0,20.0,
pyrana_prime_barrel,2025-09-01T02:06:28+00:00,pc,3.0,1.0,4.333,12.0,
pyrana_prime_blueprint,2025-09-01T02:06:29+00:00,pc,17.0,5.0,41.333,4.0,
pyrana_prime_receiver,2025-09-01T02:06:30+00:00,pc,,0.0,7.667,7.0,
pyrana_prime_set,2025-09-01T02:06:31+00:00,pc,25.0,1.0,55.333,14.0,
quassus_prime_blade,2025-09-01T02:06:31+00:00,pc,6.667,7.0,9.0,18.0,
quassus_prime_blueprint,2025-09-01T02:06:32+00:00,pc,1.667,4.0,2.0,26.0,
quassus_prime_handle,2025-09-01T02:06:33+00:00,pc,1.333,3.0,3.0,14.0,
quassus_prime_set,2025-09-01T02:06:33+00:00,pc,21.333,5.0,26.333,34.0,
reaper_prime_blade,2025-09-01T02:06:34+00:00,pc,,0.0,10.0,9.0,
reaper_prime_blueprint,2025-09-01T02:06:35+00:00,pc,,0.0,10.333,8.0,
reaper_prime_handle,2025-09-01T02:06:36+00:00,pc,,0.0,26.333,6.0,
reaper_prime_set,2025-09-01T02:06:37+00:00,pc,30.0,6.0,41.333,25.0,
redeemer_prime_blade,2025-09-01T02:06:37+00:00,pc,,0.0,4.667,11.0,
redeemer_prime_blueprint,2025-09-01T02:06:38+00:00,pc,2.0,1.0,3.667,12.0,
redeemer_prime_handle,2025-09-01T02:06:39+00:00,pc,19.333,5.0,40.0,5.0,
redeemer_prime_set,2025-09-01T02:06:39+00:00,pc,20.0,2.0,40.0,29.0,
revenant_prime_blueprint,2025-09-01T02:06:40+00:00,pc,17.0,9.0,22.0,16.0,
revenant_prime_chassis_blueprint,2025-09-01T02:06:41+00:00,pc,1.0,1.0,4.0,32.0,
revenant_prime_neuroptics_blueprint,2025-09-01T02:06:42+00:00,pc,1.0,2.0,4.667,34.0,
revenant_prime_set,2025-09-01T02:06:43+00:00,pc,42.0,12.0,50.0,75.0,
revenant_prime_systems_blueprint,2025-09-01T02:06:43+00:00,pc,5.667,4.0,9.333,18.0,
rhino_prime_blueprint,2025-09-01T02:06:44+00:00,pc,12.5,2.0,28.667,15.0,
rhino_prime_chassis_blueprint,2025-09-01T02:06:46+00:00,pc,,0.0,10.0,15.0,
rhino_prime_neuroptics_blueprint,2025-09-01T02:06:47+00:00,pc,11.0,3.0,14.333,15.0,
rhino_prime_set,2025-09-01T02:06:47+00:00,pc,60.667,11.0,74.667,49.0,
rhino_prime_systems_blueprint,2025-09-01T02:06:48+00:00,pc,5.5,2.0,7.667,27.0,
rubico_prime_barrel,2025-09-01T02:06:49+00:00,pc,6.0,1.0,7.333,11.0,
rubico_prime_blueprint,2025-09-01T02:06:50+00:00,pc,10.0,3.0,16.667,16.0,
rubico_prime_receiver,2025-09-01T02:06:50+00:00,pc,,0.0,5.333,8.0,
rubico_prime_set,2025-09-01T02:06:51+00:00,pc,40.0,6.0,51.667,39.0,
rubico_prime_stock,2025-09-01T02:06:52+00:00,pc,3.0,2.0,7.333,21.0,
saryn_prime_blueprint,2025-09-01T02:06:53+00:00,pc,8.333,4.0,18.333,22.0,
saryn_prime_chassis_blueprint,2025-09-01T02:06:54+00:00,pc,36.667,12.0,45.667,18.0,
saryn_prime_neuroptics_blueprint,2025-09-01T02:06:55+00:00,pc,6.0,1.0,9.667,17.0,
saryn_prime_set,2025-09-01T02:06:56+00:00,pc,76.0,20.0,89.333,53.0,
saryn_prime_systems_blueprint,2025-09-01T02:06:57+00:00,pc,5.0,3.0,6.667,31.0,
scindo_prime_blade,2025-09-01T02:06:58+00:00,pc,7.0,4.0,12.667,5.0,
scindo_prime_blueprint,2025-09-01T02:06:59+00:00,pc,,0.0,4.0,13.0,
scindo_prime_handle,2025-09-01T02:06:59+00:00,pc,,0.0,7.333,4.0,
scindo_prime_set,2025-09-01T02:07:00+00:00,pc,12.5,2.0,38.333,16.0,
scourge_prime_barrel,2025-09-01T02:07:01+00:00,pc,23.667,6.0,35.667,6.0,
scourge_prime_blade,2025-09-01T02:07:01+00:00,pc,,0.0,4.667,6.0,
scourge_prime_blueprint,2025-09-01T02:07:02+00:00,pc,5.0,1.0,18.0,10.0,
scourge_prime_handle,2025-09-01T02:07:03+00:00,pc,1.0,1.0,17.5,2.0,
scourge_prime_set,2025-09-01T02:07:03+00:00,pc,55.0,6.0,80.0,20.0,
sevagoth_prime_blueprint,2025-09-01T02:07:04+00:00,pc,2.0,4.0,2.667,41.0,
sevagoth_prime_chassis_blueprint,2025-09-01T02:07:05+00:00,pc,7.667,7.0,12.667,23.0,
sevagoth_prime_neuroptics_blueprint,2025-09-01T02:07:06+00:00,pc,1.0,1.0,2.0,39.0,
sevagoth_prime_set,2025-09-01T02:07:07+00:00,pc,21.0,23.0,19.667,123.0,
sevagoth_prime_systems_blueprint,2025-09-01T02:07:09+00:00,pc,1.5,2.0,1.667,37.0,
shade_prime_blueprint,2025-09-01T02:07:09+00:00,pc,1.667,3.0,4.667,16.0,
shade_prime_carapace,2025-09-01T02:07:10+00:00,pc,12.333,3.0,19.667,10.0,
shade_prime_cerebrum,2025-09-01T02:07:11+00:00,pc,1.0,1.0,4.667,16.0,
shade_prime_set,2025-09-01T02:07:11+00:00,pc,19.333,4.0,32.333,34.0,
shade_prime_systems,2025-09-01T02:07:12+00:00,pc,2.0,4.0,2.667,26.0,
sicarus_prime_barrel,2025-09-01T02:07:13+00:00,pc,7.0,6.0,10.667,10.0,
sicarus_prime_blueprint,2025-09-01T02:07:14+00:00,pc,6.0,1.0,7.333,11.0,
sicarus_prime_receiver,2025-09-01T02:07:14+00:00,pc,20.333,5.0,33.333,14.0,
sicarus_prime_set,2025-09-01T02:07:15+00:00,pc,44.667,7.0,59.667,28.0,
silva_and_aegis_prime_blade,2025-09-01T02:07:16+00:00,pc,2.0,1.0,5.0,8.0,
silva_and_aegis_prime_blueprint,2025-09-01T02:07:17+00:00,pc,3.0,1.0,6.667,14.0,
silva_and_aegis_prime_guard,2025-09-01T02:07:17+00:00,pc,10.0,4.0,19.333,5.0,
silva_and_aegis_prime_hilt,2025-09-01T02:07:18+00:00,pc,3.0,1.0,5.0,12.0,
silva_and_aegis_prime_set,2025-09-01T02:07:19+00:00,pc,20.0,1.0,38.667,22.0,
soma_prime_barrel,2025-09-01T02:07:20+00:00,pc,7.333,3.0,11.0,10.0,
soma_prime_blueprint,2025-09-01T02:07:21+00:00,pc,,0.0,11.667,9.0,
soma_prime_receiver,2025-09-01T02:07:21+00:00,pc,8.667,5.0,20.0,9.0,
soma_prime_set,2025-09-01T02:07:22+00:00,pc,67.333,8.0,103.333,14.0,
soma_prime_stock,2025-09-01T02:07:23+00:00,pc,23.667,7.0,45.333,8.0,
spira_prime_blade,2025-09-01T02:07:23+00:00,pc,13.667,5.0,19.667,11.0,
spira_prime_blueprint,2025-09-01T02:07:24+00:00,pc,,0.0,6.0,11.0,
spira_prime_pouch,2025-09-01T02:07:25+00:00,pc,23.333,8.0,29.333,13.0,
spira_prime_set,2025-09-01T02:07:25+00:00,pc,80.0,6.0,119.333,18.0,
stradavar_prime_barrel,2025-09-01T02:07:26+00:00,pc,2.0,1.0,3.667,18.0,
stradavar_prime_blueprint,2025-09-01T02:07:27+00:00,pc,,0.0,12.667,17.0,
stradavar_prime_receiver,2025-09-01T02:07:27+00:00,pc,2.0,1.0,5.667,8.0,
stradavar_prime_set,2025-09-01T02:07:28+00:00,pc,17.5,2.0,29.0,36.0,
stradavar_prime_stock,2025-09-01T02:07:29+00:00,pc,,0.0,6.667,6.0,
strun_prime_barrel,2025-09-01T02:07:30+00:00,pc,3.0,1.0,7.0,15.0,
strun_prime_blueprint,2025-09-01T02:07:30+00:00,pc,12.333,5.0,18.0,7.0,
strun_prime_receiver,2025-09-01T02:07:31+00:00,pc,4.0,1.0,4.667,15.0,
strun_prime_set,2025-09-01T02:07:32+00:00,pc,20.0,1.0,43.333,39.0,
strun_prime_stock,2025-09-01T02:07:33+00:00,pc,,0.0,5.333,13.0,
sybaris_prime_barrel,2025-09-01T02:07:33+00:00,pc,16.0,3.0,28.333,9.0,
sybaris_prime_blueprint,2025-09-01T02:07:34+00:00,pc,,0.0,5.333,9.0,
sybaris_prime_receiver,2025-09-01T02:07:35+00:00,pc,,0.0,8.333,15.0,
sybaris_prime_set,2025-09-01T02:07:35+00:00,pc,40.667,7.0,62.667,19.0,
sybaris_prime_stock,2025-09-01T02:07:36+00:00,pc,5.0,1.0,34.5,2.0,
tatsu_prime_blade,2025-09-01T02:07:37+00:00,pc,1.5,2.0,4.667,13.0,
tatsu_prime_blueprint,2025-09-01T02:07:37+00:00,pc,,0.0,2.667,14.0,
tatsu_prime_handle,2025-09-01T02:07:38+00:00,pc,11.0,2.0,31.667,4.0,
tatsu_prime_set,2025-09-01T02:07:39+00:00,pc,10.0,1.0,22.0,29.0,
tekko_prime_blade,2025-09-01T02:07:40+00:00,pc,18.667,3.0,28.0,9.0,
tekko_prime_blueprint,2025-09-01T02:07:40+00:00,pc,2.0,1.0,4.0,12.0,
tekko_prime_gauntlet,2025-09-01T02:07:41+00:00,pc,3.5,2.0,6.667,8.0,
tekko_prime_set,2025-09-01T02:07:42+00:00,pc,46.667,3.0,86.333,18.0,
tenora_prime_barrel,2025-09-01T02:07:43+00:00,pc,,0.0,14.667,6.0,
tenora_prime_blueprint,2025-09-01T02:07:43+00:00,pc,4.0,1.0,4.667,10.0,
tenora_prime_receiver,2025-09-01T02:07:44+00:00,pc,17.0,3.0,31.0,5.0,
